,dsstox_substance_id,med,mad,ntst,nhit,burstpct,used_in_global_mad_calc,global_mad,cyto_pt,cyto_pt_um,lower_bnd_um
1801,DTXSID1057743,1.3612335681385663,0.018787549059028907,56.0,3.0,0.05357142857142857,True,0.1765603253086648,1.3612335681385663,22.97383873125891,6.78504281065159
1802,DTXSID1057745,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1803,DTXSID1057747,,,55.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1804,DTXSID1057749,1.2758366248786013,0.16856013726237568,53.0,50.0,0.9433962264150944,True,0.1765603253086648,1.2758366248786013,18.872812484188042,5.573854772837029
1805,DTXSID1057791,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1806,DTXSID1057793,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1807,DTXSID1057795,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1808,DTXSID1057797,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1809,DTXSID1057799,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1810,DTXSID1057820,,,54.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1811,DTXSID1057822,,,53.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1812,DTXSID1057824,,,54.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1813,DTXSID1057826,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1814,DTXSID1057828,1.0154832389543607,0.3942175260752374,54.0,29.0,0.5370370370370371,True,0.1765603253086648,1.0154832389543607,10.362946091809457,3.0605696200753636
1815,DTXSID1062122,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1816,DTXSID1067629,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1817,DTXSID1068772,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
1818,DTXSID1074915,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
